CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,Return,Volatility,BI,Carbon_Score,Energy_Score,ERI
856,Company_856,Healthcare,Europe,2018,1759.0,20.7,7553.9,20.9,71.5,78.6,84.4,51.5,114303.9,114303.9,228607.9,25.0263,2.09,73.55371900826447,99.90316297268971,99.98107305766302,83.49296290854988
856,Company_856,Healthcare,Europe,2019,2006.8,22.1,7927.0,14.1,72.3,79.8,83.7,53.5,128770.9,128770.9,257541.9,25.2161,1.41,47.107438016528924,99.88979484252106,99.9783996077698,75.79587029501684
856,Company_856,Healthcare,Europe,2020,2205.2,20.9,8567.0,9.9,75.0,81.9,88.5,54.6,138238.9,138238.9,276477.8,22.969099999999997,0.99,100.0,99.88104600333968,99.97664996444938,92.47153919355782
856,Company_856,Healthcare,Europe,2021,2442.0,21.5,6630.9,10.7,76.0,83.1,89.1,55.8,151027.2,151027.2,302054.3,23.8005,1.0699999999999998,91.73553719008264,99.86922906416528,99.97428674155611,90.28936431816908
856,Company_856,Healthcare,Europe,2022,2642.5,19.0,5432.9,8.2,75.8,82.7,91.0,53.6,164111.6,164111.6,328223.3,20.558,0.82,86.77685950413223,99.85713851585682,99.97186877272168,88.73885930895537
856,Company_856,Healthcare,Europe,2023,2869.7,21.8,8912.3,8.6,74.5,85.8,86.1,51.5,172018.6,172018.6,344037.2,23.6748,0.86,66.11570247933884,99.8498321078079,99.97040759662205,82.14875868468764
856,Company_856,Healthcare,Europe,2024,3314.6,24.5,8969.6,15.5,75.2,87.2,86.2,52.2,195320.3,195320.3,390640.6,28.2975,1.55,3.3057851239669422,99.82830033489361,99.96610152574509,63.51061590931782
856,Company_856,Healthcare,Europe,2025,3751.1,21.4,17010.7,13.2,76.1,87.0,88.1,53.2,221585.3,221585.3,443170.6,24.224800000000002,1.3199999999999998,,99.80403034533946,99.96124784761932,
857,Company_857,Retail,Europe,2015,1973.0,3.1,856.9,,65.2,32.7,84.3,78.7,191605.7,95802.8,383211.3,,,1.6528925619834711,99.83173278504391,99.96678797978848,60.01557192156152
857,Company_857,Retail,Europe,2016,1829.9,3.6,866.0,-7.3,66.3,31.7,88.9,78.2,179041.8,89520.9,358083.6,3.3372,0.73,4.132231404958677,99.84334236896774,99.9691097343638,61.092159842153904
857,Company_857,Retail,Europe,2017,1792.1,3.1,1094.4,-2.1,66.3,32.7,91.7,74.6,174088.8,87044.4,348177.7,3.0349,0.21000000000000002,7.43801652892562,99.84791915397675,99.97002502182136,62.0849937938373
857,Company_857,Retail,Europe,2018,2063.1,2.8,1237.0,15.1,67.6,39.0,92.1,71.8,191253.4,95626.7,382506.8,3.2228,1.51,73.55371900826447,99.83205832539494,99.9668530743295,82.30589798242423
857,Company_857,Retail,Europe,2019,2135.3,2.4,811.9,3.5,69.8,39.9,93.8,75.6,196612.5,98306.3,393225.1,2.4839999999999995,0.35,47.107438016528924,99.82710628652117,99.96586272256374,75.03082520677566
857,Company_857,Retail,Europe,2020,2344.1,2.3,975.3,9.8,70.9,41.4,94.2,77.1,213414.4,106707.2,426828.8,2.5254,0.9800000000000001,100.0,99.81158060833766,99.96275780073555,91.22486768181464
857,Company_857,Retail,Europe,2021,2480.6,4.5,1489.6,5.8,72.5,42.7,95.3,79.4,223580.7,111790.3,447161.3,4.761,0.58,91.73553719008264,99.80218650992518,99.96087911407093,89.22327428182402
857,Company_857,Retail,Europe,2022,2901.8,2.7,1292.7,17.0,74.8,43.6,98.9,82.0,259717.1,129858.5,519434.1,3.159,1.7,86.77685950413223,99.76879492224101,99.95420123650672,88.41765708298922
857,Company_857,Retail,Europe,2023,3095.9,1.2,631.3,6.7,76.5,45.9,100.0,83.7,272078.2,136039.1,544156.5,1.2804,0.67,66.11570247933884,99.75737273423881,99.95191693092713,82.72656867683484
857,Company_857,Retail,Europe,2024,3396.2,-0.1,6764.4,9.7,76.8,46.7,97.3,86.2,296466.2,148233.1,592932.4,-0.1097,0.97,3.3057851239669422,99.73483717340703,99.94741012493255,63.968184996858
857,Company_857,Retail,Europe,2025,3558.2,0.1,25.4,4.8,77.2,49.4,96.5,85.7,304048.6,152024.3,608097.2,0.1048,0.48,,99.72783070971789,99.94600892451294,
874,Company_874,Manufacturing,Europe,2015,1014.5,9.8,1125.0,,46.7,23.9,52.0,64.3,314256.3,419008.3,5237604.3,,,1.6528925619834711,99.71839835592495,99.51825074167706,54.35319758811545
874,Company_874,Manufacturing,Europe,2016,1039.1,6.0,1174.4,2.4,47.4,24.7,53.7,63.9,320132.1,426842.8,5335534.6,6.144,0.24,4.132231404958677,99.71296886402993,99.50920215696432,55.30410362568645
874,Company_874,Manufacturing,Europe,2017,1087.3,4.6,412.7,4.6,48.8,25.7,56.0,64.7,332780.1,443706.8,5546334.9,4.811599999999999,0.45999999999999996,7.43801652892562,99.7012815680893,99.48972458595698,56.70960618948695
874,Company_874,Manufacturing,Europe,2018,1104.0,8.6,1520.0,1.5,49.3,25.3,56.8,65.8,338865.8,451821.0,5647763.1,8.729,0.15,73.55371900826447,99.69565811956733,99.48035280153519,76.69131788669985
874,Company_874,Manufacturing,Europe,2019,1270.8,4.3,1094.7,15.1,49.1,28.4,55.0,63.9,381733.9,508978.5,6362231.7,4.9493,1.51,47.107438016528924,99.65604615157928,99.414337179693,68.67630807121314
874,Company_874,Manufacturing,Europe,2020,1328.9,5.7,1198.4,4.6,50.0,31.0,55.0,64.0,392014.2,522685.6,6533569.7,5.9622,0.45999999999999996,100.0,99.64654671226408,99.39850585468419,84.80901051338967
874,Company_874,Manufacturing,Europe,2021,1249.1,6.8,1322.6,-6.0,49.7,29.1,55.8,64.2,373294.1,497725.5,6221568.5,6.3919999999999995,0.6,91.73553719008264,99.66384488974181,99.42733420799952,82.24889697657306
874,Company_874,Manufacturing,Europe,2022,1294.8,6.5,987.7,3.7,50.8,29.1,57.4,66.0,387109.0,516145.3,6451816.0,6.740499999999999,0.37,86.77685950413223,99.65107932801742,99.40605975046547,81.08448566693625
874,Company_874,Manufacturing,Europe,2023,1235.1,7.8,1493.7,-4.6,53.9,31.8,59.2,70.6,362131.8,482842.4,6035530.6,7.441199999999999,0.45999999999999996,66.11570247933884,99.67415933498836,99.44452377749874,75.82844736629907
874,Company_874,Manufacturing,Europe,2024,1419.9,5.2,1302.7,15.0,56.4,35.6,62.5,71.1,404933.7,539911.6,6748894.7,5.9799999999999995,1.5,3.3057851239669422,99.63460853864731,99.37861020948276,57.7143792868161
874,Company_874,Manufacturing,Europe,2025,1503.4,3.4,948.0,5.9,55.8,34.5,64.4,68.6,432359.2,576479.0,7205987.4,3.6005999999999996,0.5900000000000001,,99.60926619718462,99.33637566085454,
882,Company_882,Energy,Europe,2015,5903.4,-13.8,21129.1,,72.9,72.5,85.1,61.1,4089359.4,1226807.8,40893593.6,,,1.6528925619834711,96.23004073921729,96.22370104972738,60.856616126383976
882,Company_882,Energy,Europe,2016,5996.2,-20.0,17787.1,1.6,73.0,76.5,84.2,58.4,3985284.6,1195585.4,39852846.4,-20.32,0.16,4.132231404958677,96.3262103302643,96.31986423113034,61.668884333766535
882,Company_882,Energy,Europe,2017,7082.5,-0.7,35225.0,18.1,73.1,77.6,85.8,55.9,4649906.1,1394971.8,46499061.4,-0.8267,1.81,7.43801652892562,95.7120714815127,95.70576584231122,62.44497242344247
882,Company_882,Energy,Europe,2018,7743.2,-4.6,32778.8,9.3,72.8,77.8,84.4,56.3,5075013.2,1522503.9,50750131.5,-5.027799999999999,0.93,73.55371900826447,95.31925423893155,95.31297456198594,82.03256146266284
882,Company_882,Energy,Europe,2019,7136.0,-8.0,25726.6,-7.8,74.4,77.8,87.6,58.0,4678269.6,1403480.9,46782696.1,-7.376,0.78,47.107438016528924,95.68586238771033,95.67955850290328,74.7253155830814
882,Company_882,Energy,Europe,2020,7163.5,-13.1,24311.7,0.4,74.9,80.0,86.6,57.9,4584368.8,1375310.6,45843688.0,-13.1524,0.04,100.0,95.77263076521369,95.76632117328005,90.77779038769874
882,Company_882,Energy,Europe,2021,8175.8,-6.8,23960.4,14.1,76.2,82.3,86.6,59.6,5098507.0,1529552.1,50985070.3,-7.7588,1.41,91.73553719008264,95.2975449573558,95.29126663671553,88.49842347583906
882,Company_882,Energy,Europe,2022,9540.2,-0.7,46038.1,16.7,76.4,83.2,85.9,60.2,5891666.2,1767499.9,58916662.2,-0.8169,1.67,86.77685950413223,94.56463174590424,94.55840171938128,86.77766454429677
882,Company_882,Energy,Europe,2023,11328.9,-1.3,47342.3,18.7,77.0,86.4,84.0,60.5,6741594.7,2022478.4,67415946.6,-1.5431000000000001,1.8699999999999999,66.11570247933884,93.7792612598288,93.77308302954724,80.44517960167686
882,Company_882,Energy,Europe,2024,11562.7,-3.9,42305.1,2.1,76.3,86.9,82.0,59.8,6840277.2,2052083.2,68402772.5,-3.9818999999999996,0.21000000000000002,3.3057851239669422,93.68807438588334,93.68190207990372,61.3557308303475
882,Company_882,Energy,Europe,2025,11731.7,-3.8,56454.0,1.5,75.4,84.1,83.6,58.5,7168433.5,2150530.1,71684335.2,-3.8569999999999993,0.15,,93.38484385197407,93.37869155077114,
901,Company_901,Consumer Goods,Europe,2015,672.6,5.7,801.0,,59.3,65.0,63.3,49.5,100178.0,125222.5,500890.1,,,1.6528925619834711,99.916215911789,99.9559146689675,58.26029388474633
901,Company_901,Consumer Goods,Europe,2016,686.3,4.1,598.4,2.0,61.5,68.5,63.6,52.5,98923.8,123654.7,494618.8,4.1819999999999995,0.2,4.132231404958677,99.9173748465272,99.9564941258803,59.6644432159691
901,Company_901,Consumer Goods,Europe,2017,730.8,6.7,1078.7,6.5,61.2,68.1,64.0,51.5,105698.1,132122.7,528490.6,7.1354999999999995,0.65,7.43801652892562,99.91111510199126,99.95336443209123,60.56430086549419
901,Company_901,Consumer Goods,Europe,2018,725.4,4.4,788.8,-0.7,58.3,63.9,59.9,51.2,109245.6,136557.0,546227.8,4.3692,0.06999999999999999,73.55371900826447,99.90783705942725,99.95172554650865,79.52802822366652
901,Company_901,Consumer Goods,Europe,2019,814.3,3.8,489.4,12.3,60.3,63.5,62.0,55.3,123076.6,153845.8,615383.2,4.267399999999999,1.23,47.107438016528924,99.89505662061045,99.94533571113347,72.19030987130746
901,Company_901,Consumer Goods,Europe,2020,766.2,7.7,1249.9,-5.9,61.1,67.6,59.8,55.9,111327.6,139159.4,556637.8,7.245699999999999,0.5900000000000001,100.0,99.90591320188864,99.95076368111194,88.30133537660011
901,Company_901,Consumer Goods,Europe,2021,723.8,9.1,953.7,-5.5,64.0,70.5,62.4,58.9,102224.0,127780.0,511120.1,8.599499999999999,0.55,91.73553719008264,99.9143253197986,99.95496943524911,86.69452010803434
901,Company_901,Consumer Goods,Europe,2022,729.4,12.6,1673.5,0.8,65.6,71.4,64.6,60.9,102185.9,127732.3,510929.3,12.7008,0.08,86.77685950413223,99.91436052583713,99.95498706482813,85.68692736937273
901,Company_901,Consumer Goods,Europe,2023,735.2,9.6,1243.9,0.8,65.4,71.9,62.4,61.8,102421.2,128026.5,512106.1,9.6768,0.08,66.11570247933884,99.9141430985178,99.95487833061115,79.42851502962745
901,Company_901,Consumer Goods,Europe,2024,817.3,8.1,758.6,11.2,65.8,72.5,60.5,64.5,113208.7,141510.9,566043.6,9.007200000000001,1.1199999999999999,3.3057851239669422,99.90417498458994,99.94989460200067,60.7025494545082
901,Company_901,Consumer Goods,Europe,2025,964.6,8.0,986.6,18.0,65.9,73.1,59.6,65.1,132813.9,166017.4,664069.5,9.44,1.8,,99.88605893664754,99.94083718401878,
904,Company_904,Utilities,Europe,2015,985.8,10.4,1230.9,,41.8,37.1,46.3,41.9,741499.3,463437.1,7414993.5,,,1.6528925619834711,99.32360744988716,99.31706387072087,52.76400203271665
904,Company_904,Utilities,Europe,2016,1259.9,8.9,945.7,27.8,42.9,37.8,49.0,41.9,942449.2,589030.8,9424492.4,11.3742,2.7800000000000002,4.132231404958677,99.13792110022386,99.13138976345473,53.76353159422332
904,Company_904,Utilities,Europe,2017,1389.0,6.7,1160.6,10.2,43.9,37.8,51.2,42.6,1039377.2,649610.7,10393771.7,7.383400000000001,1.02,7.43801652892562,99.04835545973253,99.0418300882944,55.01944206828308
904,Company_904,Utilities,Europe,2018,1648.4,5.3,1134.6,18.7,45.8,40.3,51.0,46.1,1210474.1,756546.3,12104740.6,6.2911,1.8699999999999999,73.55371900826447,98.89025456592913,98.88373961953744,75.36091453957266
904,Company_904,Utilities,Europe,2019,1536.0,3.4,486.7,-6.8,47.4,45.0,48.0,49.2,1087189.1,679493.2,10871891.0,3.1687999999999996,0.6799999999999999,47.107438016528924,99.00417520793113,98.99765271940198,67.95259699042529
904,Company_904,Utilities,Europe,2020,1574.5,-0.2,5585.6,2.5,49.0,45.0,51.8,50.2,1114751.6,696719.7,11147515.9,-0.205,0.25,100.0,98.97870627257663,98.97218547120005,84.29017834875535
904,Company_904,Utilities,Europe,2021,1590.5,1.4,233.7,1.0,50.2,47.2,51.8,51.5,1106542.0,691588.8,11065420.1,1.414,0.1,91.73553719008264,98.98629229603917,98.97977097640998,82.17387381151462
904,Company_904,Utilities,Europe,2022,1687.5,-1.3,8417.3,6.1,51.7,49.2,51.4,54.6,1155446.2,722153.9,11554462.1,-1.3793,0.61,86.77685950413223,98.94110271206225,98.93458436955707,81.11819526756352
904,Company_904,Utilities,Europe,2023,1571.4,-0.7,1596.4,-6.9,50.8,48.3,49.7,54.4,1083160.4,676975.2,10831603.8,-0.6517,0.6900000000000001,66.11570247933884,99.00789789998964,99.00137518468637,74.67656536073686
904,Company_904,Utilities,Europe,2024,1812.4,-1.9,3171.2,15.3,51.6,46.6,51.5,56.6,1267323.2,792077.0,12673231.7,-2.1907,1.53,3.3057851239669422,98.83772355267337,98.83121205782479,56.00552265928972
904,Company_904,Utilities,Europe,2025,1982.5,-1.9,4399.7,9.4,50.9,45.4,53.9,53.5,1399442.6,874651.6,13994426.1,-2.0786000000000002,0.9400000000000001,,98.71563954513861,98.70913605631765,
905,Company_905,Manufacturing,Europe,2015,468.8,11.0,485.8,,68.0,56.5,55.4,92.1,113188.7,150918.2,1886478.0,,,1.6528925619834711,99.90419346545006,99.82788882313535,60.842284226312124
905,Company_905,Manufacturing,Europe,2016,429.5,14.2,1251.8,-8.4,68.9,58.4,58.5,89.7,101944.5,135926.0,1699074.4,13.0072,0.8400000000000001,4.132231404958677,99.91458358981879,99.845204580874,61.86162705562617
905,Company_905,Manufacturing,Europe,2017,493.3,14.2,1166.5,14.8,69.8,57.3,63.0,88.9,118253.6,157671.4,1970892.9,16.3016,1.48,7.43801652892562,99.89951328002867,99.82008903722979,63.115325422129374
905,Company_905,Manufacturing,Europe,2018,441.3,13.0,1151.4,-10.5,70.4,60.2,63.9,87.0,103037.2,137382.9,1717286.5,11.635,1.05,73.55371900826447,99.91357388802608,99.8435218153801,83.13753484316058
905,Company_905,Manufacturing,Europe,2019,439.9,10.6,1007.1,-0.3,71.0,61.0,64.5,87.5,101978.2,135970.9,1699636.2,10.5682,0.03,47.107438016528924,99.9145524495695,99.84515267155795,75.38417242918416
905,Company_905,Manufacturing,Europe,2020,481.0,13.5,689.5,9.4,71.4,64.8,62.3,87.1,107705.9,143607.8,1795097.8,14.769000000000002,0.9400000000000001,100.0,99.90925980844368,99.83633219031351,91.36911839975144
905,Company_905,Manufacturing,Europe,2021,491.2,10.3,546.8,2.1,70.7,66.8,60.4,85.0,107892.8,143857.1,1798213.7,10.5163,0.21000000000000002,91.73553719008264,99.90908710480585,99.8360442867218,88.67968743533032
905,Company_905,Manufacturing,Europe,2022,480.3,13.4,1056.8,-2.2,69.2,64.1,60.8,82.6,108244.2,144325.6,1804069.5,13.1052,0.22000000000000003,86.77685950413223,99.90876239609352,99.83550322126648,86.74191097471166
905,Company_905,Manufacturing,Europe,2023,531.6,12.7,719.6,10.7,68.6,64.0,60.4,81.3,119956.0,159941.4,1999267.0,14.0589,1.0699999999999998,66.11570247933884,99.89794018921516,99.817467321096,80.35779224586388
905,Company_905,Manufacturing,Europe,2024,561.1,8.7,1067.4,5.6,68.6,63.9,58.2,83.7,126675.5,168900.7,2111258.8,9.187199999999999,0.5599999999999999,3.3057851239669422,99.89173108223595,99.80711947891199,61.511505649419675
905,Company_905,Manufacturing,Europe,2025,558.7,6.3,369.0,-0.4,68.3,63.9,57.0,84.0,126172.8,168230.3,2102879.2,6.2748,0.04,,99.89219559865509,99.80789373897714,
911,Company_911,Manufacturing,Europe,2015,393.0,6.8,361.8,,79.8,90.8,62.8,85.7,66563.2,88750.9,1109385.9,,,1.6528925619834711,99.94727743262908,99.89969074446562,64.40526140401398
911,Company_911,Manufacturing,Europe,2016,423.7,3.8,179.9,7.8,79.8,91.3,61.5,86.6,71347.2,95129.6,1189120.5,4.0964,0.78,4.132231404958677,99.94285681088809,99.89232340991609,65.14670546564844
911,Company_911,Manufacturing,Europe,2017,452.5,1.7,154.6,6.8,80.3,94.2,58.1,88.7,73375.5,97834.1,1222925.8,1.8156,0.6799999999999999,7.43801652892562,99.9409825744589,99.88919986060817,66.28744144569112
911,Company_911,Manufacturing,Europe,2018,430.2,6.0,306.2,-4.9,81.1,94.5,59.1,89.9,69541.8,92722.4,1159029.4,5.7059999999999995,0.49000000000000005,73.55371900826447,99.94452507813124,99.8951037737815,86.36404147286189
911,Company_911,Manufacturing,Europe,2019,489.6,0.6,37.4,13.8,83.0,95.8,61.5,91.6,77725.3,103633.7,1295421.4,0.6828,1.3800000000000001,47.107438016528924,99.93696317219116,99.8825013967221,78.99612431874134
911,Company_911,Manufacturing,Europe,2020,465.7,-0.2,277.9,-4.9,83.8,93.8,63.0,94.8,75951.1,101268.2,1265852.1,-0.1902,0.49000000000000005,100.0,99.93860260929249,99.88523354720002,95.1047672312985
911,Company_911,Manufacturing,Europe,2021,413.2,-1.6,1512.9,-11.3,85.7,98.0,63.0,96.2,63680.8,84907.7,1061346.7,-1.4192,1.1300000000000001,91.73553719008264,99.94994089418975,99.90412948069672,93.2014752320021
911,Company_911,Manufacturing,Europe,2022,391.8,1.1,39.9,-5.2,85.0,99.5,62.5,92.9,59158.1,78877.5,985968.5,1.0428,0.52,86.77685950413223,99.95412006349325,99.9110942916714,91.5061007222726
911,Company_911,Manufacturing,Europe,2023,407.3,-0.8,300.5,4.0,84.7,100.0,60.4,93.7,61096.8,81462.4,1018279.8,-0.8320000000000001,0.4,66.11570247933884,99.9523286213174,99.90810878529362,85.21679822512385
911,Company_911,Manufacturing,Europe,2024,417.4,-2.5,1051.9,2.5,85.7,100.0,60.8,96.2,62607.8,83477.0,1043462.5,-2.5625,0.25,3.3057851239669422,99.95093239233525,99.9057819488166,66.67307840542045
911,Company_911,Manufacturing,Europe,2025,438.0,-0.5,1689.7,4.9,86.2,100.0,59.4,99.4,65701.7,87602.2,1095028.0,-0.5245,0.49000000000000005,,99.9480734956788,99.9010173887672,
919,Company_919,Consumer Goods,Europe,2015,2871.1,11.7,5961.6,,75.5,49.2,92.1,85.3,491304.8,614131.0,2456524.1,,,1.6528925619834711,99.55479792776666,99.77521758220159,63.01187087058869
919,Company_919,Consumer Goods,Europe,2016,3282.3,11.9,9382.1,14.3,77.6,48.8,97.2,86.8,563723.2,704654.0,2818615.8,13.601700000000001,1.4300000000000002,4.132231404958677,99.48788021173665,99.74176095620095,64.36559765507512
919,Company_919,Consumer Goods,Europe,2017,3902.6,8.8,7976.1,18.9,77.5,52.0,96.3,84.1,652484.0,815605.0,3262420.0,10.4632,1.89,7.43801652892562,99.40586141528443,99.70075424122543,65.30272808997965
919,Company_919,Consumer Goods,Europe,2018,4499.2,5.5,4245.5,15.3,76.7,50.5,98.9,80.6,761446.1,951807.7,3807230.7,6.3415,1.53,73.55371900826447,99.3051757488539,99.65041470615449,84.86723379348103
919,Company_919,Consumer Goods,Europe,2019,5271.5,6.0,5843.5,17.2,79.1,51.3,100.0,86.1,886836.5,1108545.7,4434182.7,7.032,1.72,47.107438016528924,99.18930962670693,99.59248546175495,77.61859042265105
919,Company_919,Consumer Goods,Europe,2020,6140.0,2.1,3167.9,16.5,79.7,52.7,97.4,89.0,1020455.4,1275569.2,5102276.8,2.4465000000000003,1.65,100.0,99.06584001668459,99.53075476083878,93.62931895550469
919,Company_919,Consumer Goods,Europe,2021,6716.1,3.0,4943.0,9.4,80.0,53.4,98.1,88.5,1109740.1,1387175.1,5548700.5,3.282,0.9400000000000001,91.73553719008264,98.9833371141015,99.48950600874444,91.21522978159399
919,Company_919,Consumer Goods,Europe,2022,7829.2,0.9,1384.9,16.6,81.7,55.3,99.8,89.9,1273228.8,1591536.0,6366144.2,1.0493999999999999,1.6600000000000001,86.77685950413223,98.83226652429677,99.41397567168488,90.192306290436
919,Company_919,Consumer Goods,Europe,2023,10213.6,-0.5,14988.7,30.5,84.6,62.1,100.0,91.6,1563253.4,1954066.8,7816267.1,-0.6525,3.05,66.11570247933884,98.56427132108165,99.27998690718061,84.7835623894541
919,Company_919,Consumer Goods,Europe,2024,12045.9,-0.1,46797.8,17.9,85.9,63.1,100.0,94.7,1826182.3,2282727.9,9130911.4,-0.1179,1.7899999999999998,3.3057851239669422,98.32131370994578,99.15851612320805,66.25770150382085
919,Company_919,Consumer Goods,Europe,2025,13844.0,0.8,1950.3,14.9,86.7,62.9,100.0,97.3,2103445.9,2629307.4,10517229.5,0.9192,1.49,,98.06511021953096,99.03042280820083,
937,Company_937,Technology,Europe,2015,2758.1,20.1,18405.8,,86.7,80.6,90.3,89.0,87658.1,52594.8,175316.1,,,1.6528925619834711,99.92778483782057,99.98599712474741,66.48862416110865
937,Company_937,Technology,Europe,2016,3184.8,22.5,11340.6,15.5,86.5,79.1,89.9,90.6,102947.2,61768.3,205894.4,25.9875,1.55,4.132231404958677,99.91365705189662,99.98317174447266,67.16903518076145
937,Company_937,Technology,Europe,2017,3746.0,28.5,27693.5,17.6,85.5,80.8,87.2,88.3,118768.1,71260.9,237536.2,33.516,1.7600000000000002,7.43801652892562,99.89903785990207,99.98024809869844,67.85726215039779
937,Company_937,Technology,Europe,2018,4695.4,25.6,30330.4,25.3,86.8,82.8,86.0,91.6,145580.9,87348.5,291161.7,32.076800000000006,2.5300000000000002,73.55371900826447,99.8742616795892,99.97529319833038,88.07602667806327
937,Company_937,Technology,Europe,2019,5070.5,24.8,34377.8,8.0,86.4,83.8,84.4,90.9,155428.2,93256.9,310856.4,26.784000000000002,0.8,47.107438016528924,99.86516235089562,99.97347344324598,80.01995856378699
937,Company_937,Technology,Europe,2020,5647.2,24.2,44127.3,11.4,87.8,83.4,87.6,92.4,174058.4,104435.1,348116.9,26.9588,1.1400000000000001,100.0,99.84794724488414,99.97003063963271,96.30359557690338
937,Company_937,Technology,Europe,2021,6362.0,22.4,32430.7,12.7,88.0,85.2,89.8,89.1,192074.3,115244.6,384148.5,25.244799999999998,1.27,91.73553719008264,99.83129977849129,99.96670138418332,93.8802613895597
937,Company_937,Technology,Europe,2022,7258.1,23.5,43832.5,14.1,89.4,86.7,89.0,92.5,215116.3,129069.8,430232.5,26.8135,1.41,86.77685950413223,99.81000797954566,99.96244330493816,92.80754810813643
937,Company_937,Technology,Europe,2023,8501.3,29.2,82272.5,17.1,89.3,86.7,85.8,95.3,252051.2,151230.7,504102.3,34.1932,1.7100000000000002,66.11570247933884,99.77587854352116,99.95561786742788,86.57101002599147
937,Company_937,Technology,Europe,2024,9292.6,29.1,66696.8,9.3,90.5,88.7,86.9,96.0,269196.5,161517.9,538392.9,31.8063,0.93,3.3057851239669422,99.76003554896937,99.95244947726722,68.0842325424374
937,Company_937,Technology,Europe,2025,10244.8,29.4,79167.8,10.2,92.2,92.6,86.5,97.4,282541.6,169525.0,565083.3,32.3988,1.02,,99.74770410264921,99.94998333200455,
939,Company_939,Consumer Goods,Europe,2015,750.4,14.0,1719.3,,62.6,34.3,95.8,57.7,144021.5,180026.9,720107.6,,,1.6528925619834711,99.87570263225284,99.93565936372218,59.23814016779005
939,Company_939,Consumer Goods,Europe,2016,781.9,16.1,1670.1,4.2,62.3,34.1,94.5,58.4,150359.7,187949.6,751798.3,16.776200000000003,0.42000000000000004,4.132231404958677,99.86984586287183,99.93273119967535,59.89018483399704
939,Company_939,Consumer Goods,Europe,2017,800.2,16.0,3104.2,2.3,62.8,35.3,96.1,56.9,152491.0,190613.8,762455.2,16.368,0.22999999999999998,7.43801652892562,99.86787645001301,99.93174652115985,61.03132955291226
939,Company_939,Consumer Goods,Europe,2018,727.3,15.8,1437.1,-9.1,63.1,36.2,95.7,57.4,137715.7,172144.6,688578.3,14.362200000000001,0.9099999999999999,73.55371900826447,99.88152946264044,99.93857261469745,80.96013611794692
939,Company_939,Consumer Goods,Europe,2019,733.5,17.1,1584.3,0.9,62.9,33.5,93.8,61.3,141606.1,177007.7,708030.7,17.253899999999998,0.09,47.107438016528924,99.87793456572967,99.93677524770006,72.96517336764462
939,Company_939,Consumer Goods,Europe,2020,706.4,14.2,1515.8,-3.7,62.6,31.9,93.3,62.4,137961.4,172451.8,689807.2,13.674599999999998,0.37,100.0,99.88130242527386,99.93845906653357,88.74395229836149
939,Company_939,Consumer Goods,Europe,2021,660.8,11.0,1161.2,-6.5,64.2,33.7,91.4,67.4,127382.6,159228.2,636912.9,10.285,0.65,91.73553719008264,99.89107769142636,99.94334640532831,86.74754597637573
939,Company_939,Consumer Goods,Europe,2022,592.9,8.6,1217.7,-10.3,65.6,35.6,92.6,68.6,112722.6,140903.2,563613.0,7.7142,1.03,86.77685950413223,99.90462416189519,99.95011918509704,85.68400652063812
939,Company_939,Consumer Goods,Europe,2023,647.9,8.9,1118.0,9.3,65.9,39.8,92.5,65.3,119369.5,149211.8,596847.4,9.7277,0.93,66.11570247933884,99.89848214043822,99.94704838592888,79.57381684907507
939,Company_939,Consumer Goods,Europe,2024,714.0,10.8,1325.6,10.2,67.7,41.9,94.2,67.0,129503.8,161879.8,647519.1,11.901600000000002,1.02,3.3057851239669422,99.88911761140191,99.94236641140223,61.26803234175091
939,Company_939,Consumer Goods,Europe,2025,701.8,11.4,1840.7,-1.7,69.9,45.9,97.4,66.4,123318.3,154147.9,616591.7,11.2062,0.16999999999999998,,99.89483327941588,99.94522404789312,
944,Company_944,Finance,Europe,2015,2730.5,15.1,6908.9,,56.7,99.1,19.2,51.7,27650.0,13825.0,69125.0,,,1.6528925619834711,99.98323490293247,99.99580899261761,57.50167654770506
944,Company_944,Finance,Europe,2016,2902.0,12.8,2971.2,6.3,57.9,100.0,19.8,53.7,29020.5,14510.2,72551.1,13.6064,0.63,4.132231404958677,99.98196850199265,99.99549242710026,58.60516160730619
944,Company_944,Finance,Europe,2017,2891.9,14.7,7634.8,-0.3,56.4,97.3,19.2,52.7,30001.4,15000.7,75003.6,14.655899999999999,0.03,7.43801652892562,99.98106210820802,99.99526582048303,59.1466705444159
944,Company_944,Finance,Europe,2018,2498.8,14.1,2830.2,-13.6,55.0,95.9,18.0,51.1,26407.9,13204.0,66019.8,12.1824,1.3599999999999999,73.55371900826447,99.9843826567503,99.99609590754844,78.56221141533908
944,Company_944,Finance,Europe,2019,2545.0,11.8,3225.3,1.8,54.9,99.0,17.7,47.9,25807.2,12903.6,64517.9,12.012400000000001,0.18,47.107438016528924,99.98493772938403,99.99623468042445,70.59846588692037
944,Company_944,Finance,Europe,2020,2650.9,13.2,3536.7,4.2,55.0,98.2,19.1,47.6,27181.3,13590.7,67953.3,13.7544,0.42000000000000004,100.0,99.9836680018894,99.99591725560371,86.49591705149862
